Sample	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
Sde-ABul_001-Ex1-cssl.1	Sde-ABul_001-Ex1-cssl.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	42861348.0	0.0	150.0	44.0	35.91158094669106	150.0	pass	pass	pass	pass	warn	warn	pass	pass	fail	warn	fail
Sde-ABul_001-Ex1-cssl.2	Sde-ABul_001-Ex1-cssl.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	42861348.0	0.0	150.0	45.0	38.53614611319813	150.0	pass	pass	pass	pass	fail	warn	pass	pass	fail	warn	fail
Sde-ABul_002-Ex1-cssl.1	Sde-ABul_002-Ex1-cssl.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	38706815.0	0.0	150.0	44.0	39.41791463516437	150.0	pass	pass	pass	pass	pass	warn	pass	pass	fail	warn	fail
Sde-ABul_002-Ex1-cssl.2	Sde-ABul_002-Ex1-cssl.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	38706815.0	0.0	150.0	45.0	42.32656632550199	150.0	pass	pass	pass	pass	fail	fail	pass	pass	fail	warn	fail
Sde-ABul_003-Ex1-cssl.1	Sde-ABul_003-Ex1-cssl.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	46704268.0	0.0	150.0	45.0	32.84247778150436	150.0	pass	pass	pass	pass	warn	fail	pass	pass	fail	warn	fail
Sde-ABul_003-Ex1-cssl.2	Sde-ABul_003-Ex1-cssl.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	46704268.0	0.0	150.0	45.0	35.76151383775485	150.0	pass	pass	pass	pass	fail	fail	pass	pass	fail	warn	fail
Sde-ABul_004-Ex1-cssl.1	Sde-ABul_004-Ex1-cssl.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	44146866.0	0.0	150.0	44.0	42.58535342529885	150.0	pass	pass	pass	pass	warn	warn	pass	pass	fail	warn	fail
Sde-ABul_004-Ex1-cssl.2	Sde-ABul_004-Ex1-cssl.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	44146866.0	0.0	150.0	44.0	44.14479874522832	150.0	pass	pass	pass	pass	fail	warn	pass	pass	fail	warn	fail
Sde-ABul_006-Ex1-cssl.1	Sde-ABul_006-Ex1-cssl.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	23965134.0	0.0	150.0	46.0	37.11809758945856	150.0	pass	pass	pass	pass	warn	warn	pass	pass	fail	fail	fail
Sde-ABul_006-Ex1-cssl.2	Sde-ABul_006-Ex1-cssl.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	23965134.0	0.0	150.0	47.0	39.57860609706548	150.0	pass	pass	pass	pass	fail	fail	pass	pass	fail	warn	fail
Sde-ABul_007-Ex1-cssl.1	Sde-ABul_007-Ex1-cssl.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	43245102.0	0.0	150.0	44.0	38.38018386926949	150.0	pass	pass	pass	pass	warn	warn	pass	pass	fail	warn	fail
Sde-ABul_007-Ex1-cssl.2	Sde-ABul_007-Ex1-cssl.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	43245102.0	0.0	150.0	44.0	40.75789157381716	150.0	pass	pass	pass	pass	fail	warn	pass	pass	fail	warn	fail
Sde-ABul_008-Ex1-cssl.1	Sde-ABul_008-Ex1-cssl.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11649556.0	0.0	150.0	46.0	43.498599481558074	150.0	pass	pass	pass	pass	warn	warn	pass	pass	fail	warn	fail
Sde-ABul_008-Ex1-cssl.2	Sde-ABul_008-Ex1-cssl.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11649556.0	0.0	150.0	47.0	45.45996650948737	150.0	pass	pass	pass	pass	fail	warn	pass	pass	fail	warn	fail
Sde-ABul_009-Ex1-cssl.1	Sde-ABul_009-Ex1-cssl.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	40941701.0	0.0	150.0	45.0	36.294116400805386	150.0	pass	pass	pass	pass	warn	warn	pass	pass	fail	fail	fail
Sde-ABul_009-Ex1-cssl.2	Sde-ABul_009-Ex1-cssl.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	40941701.0	0.0	150.0	46.0	38.72910083254823	150.0	pass	pass	pass	pass	fail	fail	pass	pass	fail	warn	fail
Sde-ABul_011-Ex1-cssl.1	Sde-ABul_011-Ex1-cssl.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1764170.0	0.0	150.0	49.0	55.97771400179465	150.0	pass	pass	pass	pass	fail	fail	pass	pass	warn	fail	fail
Sde-ABul_011-Ex1-cssl.2	Sde-ABul_011-Ex1-cssl.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1764170.0	0.0	150.0	51.0	61.46183330425173	150.0	pass	pass	pass	pass	fail	fail	pass	pass	warn	fail	fail
Sde-ABul_014-Ex1-cssl.1	Sde-ABul_014-Ex1-cssl.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	39121548.0	0.0	150.0	45.0	43.943793153729686	150.0	pass	pass	pass	pass	pass	warn	pass	pass	fail	warn	fail
Sde-ABul_014-Ex1-cssl.2	Sde-ABul_014-Ex1-cssl.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	39121548.0	0.0	150.0	45.0	46.266621234259034	150.0	pass	pass	pass	pass	warn	fail	pass	pass	fail	warn	fail
Sde-ABul_016-Ex1-cssl.1	Sde-ABul_016-Ex1-cssl.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	36459156.0	0.0	150.0	43.0	41.45853900539648	150.0	pass	pass	pass	pass	warn	warn	pass	pass	fail	warn	fail
Sde-ABul_016-Ex1-cssl.2	Sde-ABul_016-Ex1-cssl.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	36459156.0	0.0	150.0	44.0	43.74724804514299	150.0	pass	pass	pass	pass	warn	warn	pass	pass	fail	warn	fail
Sde-ABul_017-Ex1-cssl.1	Sde-ABul_017-Ex1-cssl.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	50622037.0	0.0	150.0	43.0	32.7788462625814	150.0	pass	pass	pass	pass	warn	warn	pass	pass	fail	warn	fail
Sde-ABul_017-Ex1-cssl.2	Sde-ABul_017-Ex1-cssl.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	50622037.0	0.0	150.0	43.0	34.525467988479654	150.0	pass	pass	pass	pass	warn	warn	pass	pass	fail	warn	fail
Sde-ABul_018-Ex1-cssl.1	Sde-ABul_018-Ex1-cssl.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	23832791.0	0.0	150.0	45.0	43.922504906110206	150.0	pass	pass	pass	pass	warn	pass	pass	pass	fail	warn	fail
Sde-ABul_018-Ex1-cssl.2	Sde-ABul_018-Ex1-cssl.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	23832791.0	0.0	150.0	45.0	45.76343606410595	150.0	pass	pass	pass	pass	fail	warn	pass	pass	fail	warn	fail
Sde-ABul_019-Ex1-cssl.1	Sde-ABul_019-Ex1-cssl.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	45137508.0	0.0	150.0	43.0	45.135950199181266	150.0	pass	pass	pass	pass	warn	pass	pass	pass	fail	warn	fail
Sde-ABul_019-Ex1-cssl.2	Sde-ABul_019-Ex1-cssl.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	45137508.0	0.0	150.0	43.0	46.913074527662815	150.0	pass	pass	pass	pass	warn	warn	pass	pass	fail	warn	fail
Sde-ABul_020-Ex1-cssl.1	Sde-ABul_020-Ex1-cssl.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	20791473.0	0.0	150.0	48.0	37.356798985063605	150.0	pass	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail
Sde-ABul_020-Ex1-cssl.2	Sde-ABul_020-Ex1-cssl.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	20791473.0	0.0	150.0	50.0	44.4135348324345	150.0	pass	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail
Sde-ABul_021-Ex1-cssl.1	Sde-ABul_021-Ex1-cssl.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	47706861.0	0.0	150.0	44.0	35.511193579766484	150.0	pass	pass	pass	pass	warn	warn	pass	pass	fail	warn	fail
Sde-ABul_021-Ex1-cssl.2	Sde-ABul_021-Ex1-cssl.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	47706861.0	0.0	150.0	44.0	38.32663562083185	150.0	pass	pass	pass	pass	warn	fail	pass	pass	fail	warn	fail
Sde-ABul_022-Ex1-cssl.1	Sde-ABul_022-Ex1-cssl.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	21090312.0	0.0	150.0	50.0	37.769941425276315	150.0	pass	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail
Sde-ABul_022-Ex1-cssl.2	Sde-ABul_022-Ex1-cssl.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	21090312.0	0.0	150.0	52.0	47.18264315897618	150.0	pass	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail
Sde-ABul_024-Ex1-cssl.1	Sde-ABul_024-Ex1-cssl.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	23031661.0	0.0	150.0	46.0	34.79820529126038	150.0	pass	pass	pass	pass	warn	warn	pass	pass	fail	fail	fail
Sde-ABul_024-Ex1-cssl.2	Sde-ABul_024-Ex1-cssl.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	23031661.0	0.0	150.0	47.0	37.24600108340231	150.0	pass	pass	pass	pass	fail	fail	pass	pass	fail	fail	fail
Sde-ABul_027-Ex1-cssl.1	Sde-ABul_027-Ex1-cssl.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	36422085.0	0.0	150.0	43.0	40.78561225071154	150.0	pass	pass	pass	pass	warn	pass	pass	pass	fail	warn	fail
Sde-ABul_027-Ex1-cssl.2	Sde-ABul_027-Ex1-cssl.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	36422085.0	0.0	150.0	44.0	42.78398270924455	150.0	pass	pass	pass	pass	fail	warn	pass	pass	fail	warn	fail
