Sample	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
Hmi-ABas_001-Ex1-01A.1	Hmi-ABas_001-Ex1-01A.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	18293154.0	0.0	150.0	45.0	5.452263675501658	150.0	pass	pass	pass	pass	warn	warn	pass	pass	fail	pass	fail
Hmi-ABas_001-Ex1-01A.2	Hmi-ABas_001-Ex1-01A.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	18293154.0	0.0	150.0	45.0	6.494312854589568	150.0	pass	pass	pass	pass	warn	warn	pass	pass	fail	pass	fail
Hmi-ABas_002-Ex1-02A.1	Hmi-ABas_002-Ex1-02A.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	31652170.0	0.0	150.0	44.0	5.744323993554028	150.0	pass	pass	pass	pass	pass	warn	pass	pass	fail	pass	fail
Hmi-ABas_002-Ex1-02A.2	Hmi-ABas_002-Ex1-02A.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	31652170.0	0.0	150.0	44.0	6.917078596127767	150.0	pass	pass	pass	pass	warn	fail	pass	pass	fail	warn	fail
Hmi-ABas_003-Ex1-03A.1	Hmi-ABas_003-Ex1-03A.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7322556.0	0.0	150.0	43.0	6.274678364684483	150.0	pass	pass	pass	pass	pass	warn	pass	pass	fail	pass	fail
Hmi-ABas_003-Ex1-03A.2	Hmi-ABas_003-Ex1-03A.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7322556.0	0.0	150.0	43.0	7.0965640505239085	150.0	pass	pass	pass	pass	fail	warn	pass	pass	fail	warn	fail
Hmi-ABas_004-Ex1-04A.1	Hmi-ABas_004-Ex1-04A.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	31230382.0	0.0	150.0	49.0	5.72923290701876	150.0	pass	pass	pass	pass	pass	fail	pass	pass	fail	warn	fail
Hmi-ABas_004-Ex1-04A.2	Hmi-ABas_004-Ex1-04A.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	31230382.0	0.0	150.0	49.0	6.561732939613292	150.0	pass	pass	pass	pass	warn	fail	pass	pass	fail	pass	fail
Hmi-ABas_005-Ex1-05A.1	Hmi-ABas_005-Ex1-05A.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	40326832.0	0.0	150.0	47.0	4.788140943765618	150.0	pass	pass	pass	pass	warn	fail	pass	pass	fail	pass	fail
Hmi-ABas_005-Ex1-05A.2	Hmi-ABas_005-Ex1-05A.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	40326832.0	0.0	150.0	47.0	5.502183607965026	150.0	pass	pass	pass	pass	warn	fail	pass	pass	fail	pass	fail
Hmi-ABas_006-Ex1-06A.1	Hmi-ABas_006-Ex1-06A.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	30362960.0	0.0	150.0	46.0	4.832795736412017	150.0	pass	pass	pass	pass	warn	fail	pass	pass	fail	pass	fail
Hmi-ABas_006-Ex1-06A.2	Hmi-ABas_006-Ex1-06A.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	30362960.0	0.0	150.0	46.0	5.981992360655621	150.0	pass	pass	pass	pass	warn	fail	pass	pass	fail	warn	fail
Hmi-ABas_007-Ex1-07A.1	Hmi-ABas_007-Ex1-07A.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	28706793.0	0.0	150.0	46.0	5.131017488190755	150.0	pass	pass	pass	pass	warn	fail	pass	pass	fail	pass	fail
Hmi-ABas_007-Ex1-07A.2	Hmi-ABas_007-Ex1-07A.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	28706793.0	0.0	150.0	46.0	6.128145246891188	150.0	pass	pass	pass	pass	warn	fail	pass	pass	fail	pass	fail
